Speaker,Text,Context,filename,Summary
S1,Okay [laughter].,"This one just really fast when I clicked on it, it said not peer reviewed at the top. So I",Cataldo-etal_G15_Transcript,"This one just really fast when I clicked on it, it said not peer reviewed at the top. So I"
S2,But now I'm the student [laughter]. Then it's like science news for kids. And then this,Okay [laughter].,Cataldo-etal_G15_Transcript,Okay [laughter].
S1,Okay. Just go ahead hit next. Okay. So on this task -- these are the resources that you,But now I'm the student [laughter]. Then it's like science news for kids. And then this,Cataldo-etal_G15_Transcript,But now I'm the student [laughter]. Then it's like science news for kids. And then this
S2,Okay. So on this one -- I would assume it's pretty credible. It's from a national park,Okay. Just go ahead hit next. Okay. So on this task -- these are the resources that you,Cataldo-etal_G15_Transcript,Okay. Just go ahead hit next. Okay. So on this task -- these are the resources that you
S1,Okay.,Okay. So on this one -- I would assume it's pretty credible. It's from a national park,Cataldo-etal_G15_Transcript,Okay. So on this one -- I would assume it's pretty credible. It's from a national park
S2,"So let's just say four. NPR I'd probably say a three -- or maybe even less, this one looks",Okay.,Cataldo-etal_G15_Transcript,Okay.
S1,Okay.,"So let's just say four. NPR I'd probably say a three -- or maybe even less, this one looks",Cataldo-etal_G15_Transcript,"So let's just say four. NPR I'd probably say a three -- or maybe even less, this one looks"
S2,This ones recent also an article. I would also have to look in -- like read how they,Okay.,Cataldo-etal_G15_Transcript,Okay.
S2,Okay.,This ones recent also an article. I would also have to look in -- like read how they,Cataldo-etal_G15_Transcript,This ones recent also an article. I would also have to look in -- like read how they
S1,So this is a book from -- these references are a little old. I'm going to stick with a four,Okay.,Cataldo-etal_G15_Transcript,Okay.
S1,Okay,So this is a book from -- these references are a little old. I'm going to stick with a four,Cataldo-etal_G15_Transcript,So this is a book from -- these references are a little old. I'm going to stick with a four
S2,"PBS, I would say probably three. I guess just a video so -- depending on what they",Okay,Cataldo-etal_G15_Transcript,Okay
S2,"Looks like another -- I think this is research for -- I don't know, a section of a book? This","PBS, I would say probably three. I guess just a video so -- depending on what they",Cataldo-etal_G15_Transcript,"PBS, I would say probably three. I guess just a video so -- depending on what they"
S1,Okay.,"Looks like another -- I think this is research for -- I don't know, a section of a book? This",Cataldo-etal_G15_Transcript,"Looks like another -- I think this is research for -- I don't know, a section of a book? This"
S2,"This one, I think I said I'd probably want to reference instead of look at it. Probably",Okay.,Cataldo-etal_G15_Transcript,Okay.
S1,Okay.,"This one, I think I said I'd probably want to reference instead of look at it. Probably",Cataldo-etal_G15_Transcript,"This one, I think I said I'd probably want to reference instead of look at it. Probably"
S2,"Three for that one because -- a three because there's not -- maybe, probably more",Okay.,Cataldo-etal_G15_Transcript,Okay.
S1,Okay.,"Three for that one because -- a three because there's not -- maybe, probably more",Cataldo-etal_G15_Transcript,"Three for that one because -- a three because there's not -- maybe, probably more"
S2,"I would probably put this as a four. Oh, this is a research study I think or part of a",Okay.,Cataldo-etal_G15_Transcript,Okay.
S1,Okay.,"I would probably put this as a four. Oh, this is a research study I think or part of a",Cataldo-etal_G15_Transcript,"I would probably put this as a four. Oh, this is a research study I think or part of a"
S2,"Same rationale here, I'd probably do this as a four too just briefly looking at it. It looks",Okay.,Cataldo-etal_G15_Transcript,Okay.
S2,I think I'd probably even do... so is this just like a news article? She does reference,"Same rationale here, I'd probably do this as a four too just briefly looking at it. It looks",Cataldo-etal_G15_Transcript,"Same rationale here, I'd probably do this as a four too just briefly looking at it. It looks"
S1,Why would you say two?,I think I'd probably even do... so is this just like a news article? She does reference,Cataldo-etal_G15_Transcript,I think I'd probably even do... so is this just like a news article? She does reference
S2,"Two, same reason why I would-- I mean, I guess I put the other one as three but this,",Why would you say two?,Cataldo-etal_G15_Transcript,Why would you say two?
S1,Okay.,"Two, same reason why I would-- I mean, I guess I put the other one as three but this,",Cataldo-etal_G15_Transcript,"Two, same reason why I would-- I mean, I guess I put the other one as three but this,"
S2,"He does refer to people's blogs or I've seen -- but again, it might be an expert opinion",Okay.,Cataldo-etal_G15_Transcript,Okay.
S1,Okay.,"He does refer to people's blogs or I've seen -- but again, it might be an expert opinion",Cataldo-etal_G15_Transcript,"He does refer to people's blogs or I've seen -- but again, it might be an expert opinion"
S2,"So peer reviewed research -- I'd probably put this as a four. So this is just a fact sheet,",Okay.,Cataldo-etal_G15_Transcript,Okay.
S1,"Okay. Great. Go ahead and hit submit. So on this task, we just have 21 randomly","So peer reviewed research -- I'd probably put this as a four. So this is just a fact sheet,",Cataldo-etal_G15_Transcript,"So peer reviewed research -- I'd probably put this as a four. So this is just a fact sheet,"
S2,"Okay. I'm going to click on this really fast, I don't think I ever looked at it. Is that who","Okay. Great. Go ahead and hit submit. So on this task, we just have 21 randomly",Cataldo-etal_G15_Transcript,"Okay. Great. Go ahead and hit submit. So on this task, we just have 21 randomly"
S1,I can't help [laughter].,"Okay. I'm going to click on this really fast, I don't think I ever looked at it. Is that who",Cataldo-etal_G15_Transcript,"Okay. I'm going to click on this really fast, I don't think I ever looked at it. Is that who"
S2,"I'm saying this is just as a website, I don't know. Times would be like a journal. Or,",I can't help [laughter].,Cataldo-etal_G15_Transcript,I can't help [laughter].
S1,And it's going to go through several screens just like that.,"I'm saying this is just as a website, I don't know. Times would be like a journal. Or,",Cataldo-etal_G15_Transcript,"I'm saying this is just as a website, I don't know. Times would be like a journal. Or,"
S2,Okay. I don't know what this one was. This is like a journal. [inaudible].,And it's going to go through several screens just like that.,Cataldo-etal_G15_Transcript,And it's going to go through several screens just like that.
S1,So what are you looking for?,Okay. I don't know what this one was. This is like a journal. [inaudible].,Cataldo-etal_G15_Transcript,Okay. I don't know what this one was. This is like a journal. [inaudible].
S2,I'm just trying to figure out what this is exactly. I see the abstract basically what it's,So what are you looking for?,Cataldo-etal_G15_Transcript,So what are you looking for?
S1,Okay.,I'm just trying to figure out what this is exactly. I see the abstract basically what it's,Cataldo-etal_G15_Transcript,I'm just trying to figure out what this is exactly. I see the abstract basically what it's
S2,"Oh, this is a blog. I only know that because it says blog right there. So [inaudible]. This",Okay.,Cataldo-etal_G15_Transcript,Okay.
S2,I think it's a journal? This looks like a journal. This looks like a article in a journal. Also,"Oh, this is a blog. I only know that because it says blog right there. So [inaudible]. This",Cataldo-etal_G15_Transcript,"Oh, this is a blog. I only know that because it says blog right there. So [inaudible]. This"
S1,"So this body, I guess that would be an -- I'm calling this maybe a journal. So looks like",I think it's a journal? This looks like a journal. This looks like a article in a journal. Also,Cataldo-etal_G15_Transcript,I think it's a journal? This looks like a journal. This looks like a article in a journal. Also
S2,See that at a conference? There's some topics issues they're going to talk about.,"So this body, I guess that would be an -- I'm calling this maybe a journal. So looks like",Cataldo-etal_G15_Transcript,"So this body, I guess that would be an -- I'm calling this maybe a journal. So looks like"
S1,Don't --,See that at a conference? There's some topics issues they're going to talk about.,Cataldo-etal_G15_Transcript,See that at a conference? There's some topics issues they're going to talk about.
S2,Did I do the wrong one?,Don't --,Cataldo-etal_G15_Transcript,Don't --
S1,Wait. No. Go back. Sorry. Were you looking at -- which one are you looking at? I think,Did I do the wrong one?,Cataldo-etal_G15_Transcript,Did I do the wrong one?
S2,That one.,Wait. No. Go back. Sorry. Were you looking at -- which one are you looking at? I think,Cataldo-etal_G15_Transcript,Wait. No. Go back. Sorry. Were you looking at -- which one are you looking at? I think
S1,--tag that one [laughter].,That one.,Cataldo-etal_G15_Transcript,That one.
