Speaker,Text,Context,filename,Summary
S2,"This looks really good. I like this one a lot. This is specifically, almost exactly related to","That's okay, that's okay, that's okay, that's okay [laughter]. We just hit resume. Here",Cataldo-etal_G24_Transcript,"That's okay, that's okay, that's okay, that's okay [laughter]. We just hit resume. Here"
S2,Okay. Got that one. [inaudible] No. [inaudible]. Click overview. I want to see more.,"This looks really good. I like this one a lot. This is specifically, almost exactly related to",Cataldo-etal_G24_Transcript,"This looks really good. I like this one a lot. This is specifically, almost exactly related to"
S1,Yes.,Okay. Got that one. [inaudible] No. [inaudible]. Click overview. I want to see more.,Cataldo-etal_G24_Transcript,Okay. Got that one. [inaudible] No. [inaudible]. Click overview. I want to see more.
S2,"Okay. I like this one too. It gives me links to actual research articles, lots of links.  Lots",Yes.,Cataldo-etal_G24_Transcript,Yes.
S1,You're at fifteen.,"Okay. I like this one too. It gives me links to actual research articles, lots of links.  Lots",Cataldo-etal_G24_Transcript,"Okay. I like this one too. It gives me links to actual research articles, lots of links.  Lots"
S2,Okay. If it doesn't say anything in the title that's specifically related to what I'm trying,You're at fifteen.,Cataldo-etal_G24_Transcript,You're at fifteen.
S1,Is it because it doesn't catch your eye?,Okay. If it doesn't say anything in the title that's specifically related to what I'm trying,Cataldo-etal_G24_Transcript,Okay. If it doesn't say anything in the title that's specifically related to what I'm trying
S2,I guess so.,Is it because it doesn't catch your eye?,Cataldo-etal_G24_Transcript,Is it because it doesn't catch your eye?
S1,Yeah.,I guess so.,Cataldo-etal_G24_Transcript,I guess so.
S2,And I don't really want to read further. I feel if it doesn't say it out right in the title,Yeah.,Cataldo-etal_G24_Transcript,Yeah.
S1,"Oh, you can just click it. You can X out of that one.",And I don't really want to read further. I feel if it doesn't say it out right in the title,Cataldo-etal_G24_Transcript,And I don't really want to read further. I feel if it doesn't say it out right in the title
S2,Yeah. So I like that one.,"Oh, you can just click it. You can X out of that one.",Cataldo-etal_G24_Transcript,"Oh, you can just click it. You can X out of that one."
S1,Why? What did you like that one?,Yeah. So I like that one.,Cataldo-etal_G24_Transcript,Yeah. So I like that one.
S2,"So it looked like a research paper or a research proposal, and research proposals",Why? What did you like that one?,Cataldo-etal_G24_Transcript,Why? What did you like that one?
S2,So now that I feel like I've gotten a lot of sources that really glaze over the topic and,"So it looked like a research paper or a research proposal, and research proposals",Cataldo-etal_G24_Transcript,"So it looked like a research paper or a research proposal, and research proposals"
S1,Yeah. Totally. Sort of like going [crosstalk] --,So now that I feel like I've gotten a lot of sources that really glaze over the topic and,Cataldo-etal_G24_Transcript,So now that I feel like I've gotten a lot of sources that really glaze over the topic and
S2,"Yeah. Yeah, so I started with it, and now I'm trying to find --",Yeah. Totally. Sort of like going [crosstalk] --,Cataldo-etal_G24_Transcript,Yeah. Totally. Sort of like going [crosstalk] --
S1,--more general to more specific.,"Yeah. Yeah, so I started with it, and now I'm trying to find --",Cataldo-etal_G24_Transcript,"Yeah. Yeah, so I started with it, and now I'm trying to find --"
S2,And I'm just a sucker for anything government funded [laughter].,--more general to more specific.,Cataldo-etal_G24_Transcript,--more general to more specific.
S2,Oh gosh. This one seems like a pamphlet of some sort. And I like it because of the,And I'm just a sucker for anything government funded [laughter].,Cataldo-etal_G24_Transcript,And I'm just a sucker for anything government funded [laughter].
S1,Time for more?,Oh gosh. This one seems like a pamphlet of some sort. And I like it because of the,Cataldo-etal_G24_Transcript,Oh gosh. This one seems like a pamphlet of some sort. And I like it because of the
S2,"Yes, okay. Nature. Anyone in research or science knows that nature is a high journal.",Time for more?,Cataldo-etal_G24_Transcript,Time for more?
S2,"I like this one a lot. Not only does it look at someone's research, but someone's","Yes, okay. Nature. Anyone in research or science knows that nature is a high journal.",Cataldo-etal_G24_Transcript,"Yes, okay. Nature. Anyone in research or science knows that nature is a high journal."
S1,So why did you select that?,"I like this one a lot. Not only does it look at someone's research, but someone's",Cataldo-etal_G24_Transcript,"I like this one a lot. Not only does it look at someone's research, but someone's"
S2,Not so much for the article itself because I think I could have gotten this info from,So why did you select that?,Cataldo-etal_G24_Transcript,So why did you select that?
S1,And that is 20. So you can just go ahead and hit submit.,Not so much for the article itself because I think I could have gotten this info from,Cataldo-etal_G24_Transcript,Not so much for the article itself because I think I could have gotten this info from
S2,Okay.,And that is 20. So you can just go ahead and hit submit.,Cataldo-etal_G24_Transcript,And that is 20. So you can just go ahead and hit submit.
S1,Okay.,Okay.,Cataldo-etal_G24_Transcript,Okay.
S2,Sorry it took me so long.,Okay.,Cataldo-etal_G24_Transcript,Okay.
S1,"Oh, that's fine. Just take as much time as you need. These are the resources that you",Sorry it took me so long.,Cataldo-etal_G24_Transcript,Sorry it took me so long.
S2,"Okay, so these questions.","Oh, that's fine. Just take as much time as you need. These are the resources that you",Cataldo-etal_G24_Transcript,"Oh, that's fine. Just take as much time as you need. These are the resources that you"
S1,Mm-hmm.,"Okay, so these questions.",Cataldo-etal_G24_Transcript,"Okay, so these questions."
S2,"Wikipedia, no.",Mm-hmm.,Cataldo-etal_G24_Transcript,Mm-hmm.
S1,Automatically no?,"Wikipedia, no.",Cataldo-etal_G24_Transcript,"Wikipedia, no."
S2,Automatically no. And do I have to say why?,Automatically no?,Cataldo-etal_G24_Transcript,Automatically no?
S1,"Well, yeah. Elaborate a little bit.",Automatically no. And do I have to say why?,Cataldo-etal_G24_Transcript,Automatically no. And do I have to say why?
S2,"Okay, I think Wikipedia just has -- It's user-submitted, so you can't be sure of the","Well, yeah. Elaborate a little bit.",Cataldo-etal_G24_Transcript,"Well, yeah. Elaborate a little bit."
S1,Is that for the same reasons as --,"Okay, I think Wikipedia just has -- It's user-submitted, so you can't be sure of the",Cataldo-etal_G24_Transcript,"Okay, I think Wikipedia just has -- It's user-submitted, so you can't be sure of the"
S2,Yes.,Is that for the same reasons as --,Cataldo-etal_G24_Transcript,Is that for the same reasons as --
S1,--Wikipedia?,Yes.,Cataldo-etal_G24_Transcript,Yes.
S2,"So for all of these, I think the same things. How credible is it scientifically? What kind",--Wikipedia?,Cataldo-etal_G24_Transcript,--Wikipedia?
S1,"Oh, yeah. It's based on why you selected it as being helpful, and then determining","So for all of these, I think the same things. How credible is it scientifically? What kind",Cataldo-etal_G24_Transcript,"So for all of these, I think the same things. How credible is it scientifically? What kind"
S2,"Yeah, okay. So this one, I would because, again, I think this is more presenting a","Oh, yeah. It's based on why you selected it as being helpful, and then determining",Cataldo-etal_G24_Transcript,"Oh, yeah. It's based on why you selected it as being helpful, and then determining"
S1,Mm-hmm.,"Yeah, okay. So this one, I would because, again, I think this is more presenting a",Cataldo-etal_G24_Transcript,"Yeah, okay. So this one, I would because, again, I think this is more presenting a"
S2,"Oh, this was in [inaudible] defense. So I don't think I would necessarily cite that. It just",Mm-hmm.,Cataldo-etal_G24_Transcript,Mm-hmm.
S1,So you would cite it if it had information --?,"Oh, this was in [inaudible] defense. So I don't think I would necessarily cite that. It just",Cataldo-etal_G24_Transcript,"Oh, this was in [inaudible] defense. So I don't think I would necessarily cite that. It just"
S2,"Yeah, but that's not why I selected it. I selected it because I thought it would be a",So you would cite it if it had information --?,Cataldo-etal_G24_Transcript,So you would cite it if it had information --?
S1,"Okay, then I can't really tell you what to choose, so use your judgement [crosstalk].","Yeah, but that's not why I selected it. I selected it because I thought it would be a",Cataldo-etal_G24_Transcript,"Yeah, but that's not why I selected it. I selected it because I thought it would be a"
S2,"I mean, I would. This is the textbook? Yeah, I would cite that too. As basic info about","Okay, then I can't really tell you what to choose, so use your judgement [crosstalk].",Cataldo-etal_G24_Transcript,"Okay, then I can't really tell you what to choose, so use your judgement [crosstalk]."
S1,So most of these you're automatically selecting -- that you automatically selected as,"I mean, I would. This is the textbook? Yeah, I would cite that too. As basic info about",Cataldo-etal_G24_Transcript,"I mean, I would. This is the textbook? Yeah, I would cite that too. As basic info about"
S2,"Yeah, about if I was taking data and numbers from it, which I probably would,",So most of these you're automatically selecting -- that you automatically selected as,Cataldo-etal_G24_Transcript,So most of these you're automatically selecting -- that you automatically selected as
S1,"Okay. And hit submit. Okay, so this is a list of the items that you didn't choose, and I","Yeah, about if I was taking data and numbers from it, which I probably would,",Cataldo-etal_G24_Transcript,"Yeah, about if I was taking data and numbers from it, which I probably would,"
S2,"Oh, okay.","Okay. And hit submit. Okay, so this is a list of the items that you didn't choose, and I",Cataldo-etal_G24_Transcript,"Okay. And hit submit. Okay, so this is a list of the items that you didn't choose, and I"
S1,"So you don't have to select anything, you just explain why you didn't choose them,","Oh, okay.",Cataldo-etal_G24_Transcript,"Oh, okay."
